order_id,origin_hub,destination_town,distance_km,vehicle_type,road_condition,weather,traffic_level,order_type,num_stops,package_weight_kg,rider_experience_years,time_of_day,day_of_week,is_weekend,network_signal,delivery_time_minutes
ORD14633,Birnin Kebbi Hub,Birnin Kebbi,9.0,Keke (Tricycle),Paved,Clear,High,Bulk Goods,3,34.7,2.5,Afternoon,Thursday,False,Strong,73.0
ORD14634,Birnin Kebbi Hub,Kamba,156.4,Motorcycle,Unpaved,Rain,Low,Food,4,0.7,2.0,Afternoon,Saturday,True,Weak,506.2
ORD14635,Birnin Kebbi Hub,Birnin Kebbi,5.8,Motorcycle,Paved,Clear,Medium,Food,2,0.2,2.7,Afternoon,Wednesday,False,Strong,34.1
ORD14636,Birnin Kebbi Hub,Birnin Kebbi,2.5,Keke (Tricycle),Unpaved,Harmattan Dust,Medium,Documents,2,1.1,2.9,Midday,Sunday,True,Strong,45.2
ORD14637,Birnin Kebbi Hub,Kamba,127.8,Keke (Tricycle),Paved,Clear,High,Parcel,1,3.6,2.4,Morning,Wednesday,False,Strong,416.3
ORD14638,Birnin Kebbi Hub,Birnin Kebbi,2.5,Motorcycle,Paved,Clear,Medium,Bulk Goods,0,30.7,2.0,Morning,Thursday,False,Strong,37.5
ORD14639,Birnin Kebbi Hub,Birnin Kebbi,8.0,Motorcycle,Paved,Harmattan Dust,Medium,Documents,0,0.9,0.3,Evening,Sunday,True,Weak,29.2
ORD14640,Birnin Kebbi Hub,Birnin Kebbi,6.8,Motorcycle,Paved,Clear,High,Parcel,2,0.2,2.7,Midday,Monday,False,Strong,40.4
ORD14641,Birnin Kebbi Hub,Argungu,57.4,Van,Paved,Harmattan Dust,Low,Food,0,2.8,5.1,Morning,Friday,False,Strong,76.4
ORD14642,Birnin Kebbi Hub,Aliero,40.2,Motorcycle,Paved,Harmattan Dust,Low,Documents,0,1.7,0.9,Midday,Thursday,False,Weak,74.8
ORD14643,Birnin Kebbi Hub,Birnin Kebbi,3.8,Motorcycle,Paved,Clear,Low,Food,0,7.4,2.4,Morning,Tuesday,False,Strong,27.3
ORD14644,Birnin Kebbi Hub,Birnin Kebbi,6.8,Keke (Tricycle),Paved,Harmattan Dust,Low,Food,3,4.7,1.6,Midday,Friday,False,Strong,43.1
ORD14645,Birnin Kebbi Hub,Bunza,43.4,Keke (Tricycle),Unpaved,Rain,High,Parcel,0,2.5,2.0,Morning,Thursday,False,Weak,342.1
ORD14646,Birnin Kebbi Hub,Argungu,49.2,Motorcycle,Paved,Clear,Low,Food,2,0.2,1.3,Morning,Friday,False,No Signal,87.2
ORD14647,Birnin Kebbi Hub,Birnin Kebbi,8.4,Keke (Tricycle),Paved,Clear,Low,Parcel,1,4.8,4.5,Afternoon,Friday,False,Strong,53.2
ORD14648,Birnin Kebbi Hub,Argungu,58.0,Keke (Tricycle),Paved,Clear,High,Parcel,0,2.9,1.5,Evening,Saturday,True,Weak,206.6
ORD14649,Birnin Kebbi Hub,Zuru,230.8,Truck,Paved,Clear,High,Food,0,3.4,0.4,Evening,Sunday,True,Weak,563.3
ORD14650,Birnin Kebbi Hub,Yauri,173.0,Van,Paved,Clear,High,Parcel,0,2.2,1.7,Midday,Thursday,False,Weak,322.8
ORD14651,Birnin Kebbi Hub,Argungu,66.3,Keke (Tricycle),Paved,Harmattan Dust,Low,Parcel,2,2.1,1.8,Midday,Sunday,True,Strong,165.3
ORD14652,Birnin Kebbi Hub,Bunza,47.2,Keke (Tricycle),Paved,Clear,Low,Food,0,3.0,5.8,Afternoon,Saturday,True,No Signal,94.5
ORD14653,Birnin Kebbi Hub,Yauri,156.9,Keke (Tricycle),Paved,Harmattan Dust,Medium,Food,0,3.3,0.7,Afternoon,Thursday,False,Strong,440.5
ORD14654,Birnin Kebbi Hub,Zuru,183.7,Motorcycle,Paved,Clear,High,Parcel,0,2.8,2.3,Evening,Friday,False,Strong,377.8
ORD14655,Birnin Kebbi Hub,Kamba,152.4,Keke (Tricycle),Paved,Clear,Medium,Documents,3,0.8,2.8,Afternoon,Thursday,False,Strong,360.1
ORD14656,Birnin Kebbi Hub,Yauri,150.1,Motorcycle,Paved,Harmattan Dust,Medium,Documents,0,1.1,2.5,Evening,Sunday,True,Weak,275.5
ORD14657,Birnin Kebbi Hub,Bunza,37.8,Motorcycle,Unpaved,Rain,Low,Documents,1,1.6,4.0,Morning,Sunday,True,Weak,142.2
ORD14658,Birnin Kebbi Hub,Yauri,160.1,Keke (Tricycle),Unpaved,Clear,Low,Bulk Goods,4,50.6,1.0,Afternoon,Friday,False,No Signal,567.4
ORD14659,Birnin Kebbi Hub,Birnin Kebbi,1.8,Van,Paved,Clear,Low,Parcel,2,3.2,1.0,Morning,Monday,False,Weak,41.9
ORD14660,Birnin Kebbi Hub,Jega,56.9,Keke (Tricycle),Unpaved,Harmattan Dust,Medium,Parcel,1,1.5,1.6,Morning,Sunday,True,Weak,309.1
ORD14661,Birnin Kebbi Hub,Yauri,164.7,Motorcycle,Paved,Clear,Low,Parcel,1,3.4,1.5,Midday,Wednesday,False,Strong,196.2
ORD14662,Birnin Kebbi Hub,Birnin Kebbi,3.8,Truck,Paved,Harmattan Dust,Low,Parcel,0,1.1,1.2,Morning,Monday,False,Strong,8.8
ORD14663,Birnin Kebbi Hub,Aliero,38.7,Motorcycle,Paved,Clear,Medium,Parcel,0,6.8,1.8,Morning,Sunday,True,Strong,68.5
ORD14664,Birnin Kebbi Hub,Bunza,41.9,Truck,Paved,Clear,Low,Parcel,0,0.2,0.8,Morning,Wednesday,False,Strong,70.0
ORD14665,Birnin Kebbi Hub,Jega,53.2,Keke (Tricycle),Unpaved,Rain,Medium,Parcel,2,12.2,1.2,Morning,Tuesday,False,Weak,359.8
ORD14666,Birnin Kebbi Hub,Zuru,191.3,Van,Paved,Harmattan Dust,Medium,Parcel,1,3.6,3.2,Midday,Tuesday,False,Strong,309.1
ORD14667,Birnin Kebbi Hub,Kamba,142.5,Keke (Tricycle),Unpaved,Clear,Medium,Food,0,1.3,1.9,Evening,Friday,False,Weak,570.9
ORD14668,Birnin Kebbi Hub,Kamba,154.3,Motorcycle,Paved,Rain,Low,Parcel,2,7.0,0.4,Afternoon,Thursday,False,Strong,289.1
ORD14669,Birnin Kebbi Hub,Argungu,63.9,Van,Unpaved,Harmattan Dust,Medium,Bulk Goods,1,40.1,3.9,Morning,Monday,False,Weak,210.4
ORD14670,Birnin Kebbi Hub,Birnin Kebbi,5.3,Motorcycle,Paved,Clear,High,Parcel,3,2.0,5.1,Afternoon,Thursday,False,Strong,33.9
ORD14671,Birnin Kebbi Hub,Jega,56.6,Keke (Tricycle),Unpaved,Clear,Low,Bulk Goods,3,13.8,1.5,Morning,Thursday,False,Strong,217.5
ORD14672,Birnin Kebbi Hub,Jega,42.6,Motorcycle,Paved,Harmattan Dust,Low,Bulk Goods,0,37.2,0.4,Afternoon,Sunday,True,Weak,100.6
ORD14673,Birnin Kebbi Hub,Zuru,158.2,Keke (Tricycle),Paved,Rain,Medium,Food,4,9.5,5.5,Evening,Sunday,True,No Signal,576.9
ORD14674,Birnin Kebbi Hub,Kamba,98.0,Van,Paved,Clear,Low,Parcel,0,4.5,3.1,Midday,Monday,False,Strong,114.1
ORD14675,Birnin Kebbi Hub,Argungu,65.4,Motorcycle,Unpaved,Clear,Low,Bulk Goods,0,36.9,4.4,Midday,Friday,False,Strong,160.3
ORD14676,Birnin Kebbi Hub,Bunza,45.0,Motorcycle,Unpaved,Clear,Medium,Food,2,4.1,2.5,Evening,Tuesday,False,No Signal,136.4
ORD14677,Birnin Kebbi Hub,Birnin Kebbi,5.5,Motorcycle,Paved,Rain,Low,Parcel,1,12.3,4.4,Morning,Monday,False,Strong,33.9
ORD14678,Birnin Kebbi Hub,Bunza,48.1,Van,Unpaved,Clear,Low,Bulk Goods,0,19.5,3.1,Midday,Sunday,True,No Signal,101.3
ORD14679,Birnin Kebbi Hub,Argungu,72.7,Motorcycle,Unpaved,Clear,Low,Food,2,1.2,0.8,Evening,Monday,False,Strong,160.1
ORD14680,Birnin Kebbi Hub,Birnin Kebbi,6.3,Keke (Tricycle),Paved,Clear,Medium,Parcel,2,0.9,2.6,Evening,Saturday,True,Strong,36.0
ORD14681,Birnin Kebbi Hub,Jega,43.4,Van,Unpaved,Rain,High,Parcel,0,0.9,4.3,Afternoon,Sunday,True,No Signal,243.6
ORD14682,Birnin Kebbi Hub,Bunza,46.9,Keke (Tricycle),Paved,Harmattan Dust,Low,Food,3,0.8,2.6,Morning,Friday,False,Weak,135.7
ORD14683,Birnin Kebbi Hub,Birnin Kebbi,8.6,Truck,Paved,Clear,Medium,Parcel,1,20.0,7.3,Evening,Friday,False,Weak,42.4
ORD14684,Birnin Kebbi Hub,Bunza,41.8,Van,Unpaved,Harmattan Dust,Low,Bulk Goods,2,41.2,1.5,Morning,Thursday,False,Strong,127.9
ORD14685,Birnin Kebbi Hub,Birnin Kebbi,4.4,Van,Paved,Rain,Low,Parcel,0,0.2,2.0,Evening,Monday,False,Strong,11.2
ORD14686,Birnin Kebbi Hub,Bunza,33.7,Motorcycle,Paved,Clear,High,Documents,0,1.4,2.0,Midday,Sunday,True,Weak,75.2
ORD14687,Birnin Kebbi Hub,Aliero,29.0,Motorcycle,Unpaved,Rain,Medium,Parcel,0,1.4,1.1,Midday,Friday,False,Strong,120.2
ORD14688,Birnin Kebbi Hub,Birnin Kebbi,4.7,Motorcycle,Paved,Clear,Low,Food,0,0.3,1.6,Midday,Sunday,True,Strong,21.5
ORD14689,Birnin Kebbi Hub,Birnin Kebbi,6.0,Motorcycle,Paved,Rain,Medium,Food,1,5.6,4.8,Morning,Wednesday,False,Weak,32.0
ORD14690,Birnin Kebbi Hub,Argungu,76.5,Motorcycle,Unpaved,Rain,Medium,Documents,2,1.0,0.6,Evening,Monday,False,Weak,300.6
ORD14691,Birnin Kebbi Hub,Birnin Kebbi,6.1,Van,Paved,Clear,Medium,Food,1,11.6,1.5,Morning,Sunday,True,Weak,44.0
ORD14692,Birnin Kebbi Hub,Argungu,73.5,Motorcycle,Unpaved,Harmattan Dust,Medium,Parcel,1,5.5,1.7,Afternoon,Saturday,True,Strong,258.4
ORD14693,Birnin Kebbi Hub,Bunza,40.2,Keke (Tricycle),Paved,Harmattan Dust,High,Parcel,0,4.0,1.2,Morning,Friday,False,No Signal,179.3
ORD14694,Birnin Kebbi Hub,Aliero,37.4,Truck,Unpaved,Harmattan Dust,Low,Parcel,2,0.2,1.2,Evening,Tuesday,False,Strong,155.0
ORD14695,Birnin Kebbi Hub,Bunza,43.2,Keke (Tricycle),Paved,Rain,Low,Bulk Goods,0,43.0,2.2,Morning,Monday,False,No Signal,159.1
ORD14696,Birnin Kebbi Hub,Aliero,33.3,Motorcycle,Paved,Clear,Low,Food,0,2.5,1.1,Afternoon,Sunday,True,Strong,65.6
ORD14697,Birnin Kebbi Hub,Birnin Kebbi,8.9,Motorcycle,Paved,Rain,High,Food,0,1.4,1.4,Midday,Thursday,False,Strong,29.9
ORD14698,Birnin Kebbi Hub,Bunza,44.2,Motorcycle,Paved,Harmattan Dust,Medium,Parcel,0,0.2,1.7,Afternoon,Tuesday,False,Strong,85.0
ORD14699,Birnin Kebbi Hub,Argungu,49.1,Motorcycle,Unpaved,Clear,Medium,Bulk Goods,0,33.7,0.5,Morning,Monday,False,Weak,152.2
ORD14700,Birnin Kebbi Hub,Birnin Kebbi,1.5,Motorcycle,Unpaved,Rain,Low,Parcel,0,2.3,2.1,Midday,Thursday,False,Strong,8.0
ORD14701,Birnin Kebbi Hub,Bunza,47.7,Truck,Unpaved,Clear,Low,Parcel,0,0.5,2.3,Evening,Friday,False,Weak,138.1
ORD14702,Birnin Kebbi Hub,Birnin Kebbi,4.7,Motorcycle,Unpaved,Rain,High,Food,2,2.8,2.6,Midday,Friday,False,Strong,37.8
ORD14703,Birnin Kebbi Hub,Argungu,72.2,Keke (Tricycle),Paved,Clear,Low,Documents,0,2.9,1.3,Morning,Saturday,True,Strong,138.8
ORD14704,Birnin Kebbi Hub,Bunza,39.5,Motorcycle,Paved,Clear,High,Documents,0,1.7,2.2,Midday,Thursday,False,No Signal,91.4
ORD14705,Birnin Kebbi Hub,Bunza,43.9,Keke (Tricycle),Unpaved,Harmattan Dust,Low,Parcel,0,0.2,5.1,Evening,Saturday,True,Weak,179.3
ORD14706,Birnin Kebbi Hub,Zuru,168.3,Van,Paved,Rain,Low,Food,0,0.8,1.9,Afternoon,Monday,False,Weak,279.5
ORD14707,Birnin Kebbi Hub,Birnin Kebbi,4.1,Van,Paved,Harmattan Dust,Medium,Parcel,3,2.2,0.4,Morning,Monday,False,Weak,52.1
ORD14708,Birnin Kebbi Hub,Birnin Kebbi,2.9,Motorcycle,Paved,Clear,Low,Bulk Goods,0,38.3,0.5,Morning,Monday,False,Strong,40.7
ORD14709,Birnin Kebbi Hub,Jega,59.8,Motorcycle,Paved,Clear,Medium,Food,0,7.8,0.9,Afternoon,Tuesday,False,Strong,87.1
ORD14710,Birnin Kebbi Hub,Argungu,66.0,Keke (Tricycle),Paved,Clear,Low,Food,0,8.8,5.1,Morning,Tuesday,False,Strong,137.0
ORD14711,Birnin Kebbi Hub,Birnin Kebbi,4.6,Keke (Tricycle),Paved,Harmattan Dust,Medium,Bulk Goods,0,38.4,3.6,Morning,Tuesday,False,Strong,55.0
ORD14712,Birnin Kebbi Hub,Bunza,50.4,Motorcycle,Paved,Clear,Low,Parcel,0,4.9,4.9,Afternoon,Monday,False,No Signal,74.8
ORD14713,Birnin Kebbi Hub,Argungu,79.7,Van,Unpaved,Clear,Low,Parcel,3,2.9,4.4,Morning,Wednesday,False,Strong,179.2
ORD14714,Birnin Kebbi Hub,Jega,61.6,Keke (Tricycle),Paved,Clear,Low,Documents,0,5.0,2.4,Morning,Monday,False,Strong,135.0
ORD14715,Birnin Kebbi Hub,Bunza,40.2,Motorcycle,Paved,Clear,Medium,Documents,0,1.9,3.9,Evening,Saturday,True,Weak,80.4
ORD14716,Birnin Kebbi Hub,Argungu,56.9,Van,Paved,Rain,High,Documents,0,18.4,1.8,Morning,Saturday,True,Weak,186.0
ORD14717,Birnin Kebbi Hub,Yauri,172.0,Motorcycle,Paved,Rain,Low,Parcel,0,0.5,1.5,Evening,Monday,False,Weak,299.0
ORD14718,Birnin Kebbi Hub,Bunza,42.8,Van,Paved,Rain,High,Food,0,7.3,1.8,Evening,Sunday,True,Strong,134.1
ORD14719,Birnin Kebbi Hub,Birnin Kebbi,8.7,Van,Paved,Clear,Low,Food,0,3.3,5.3,Afternoon,Friday,False,Strong,19.4
ORD14720,Birnin Kebbi Hub,Birnin Kebbi,6.7,Keke (Tricycle),Paved,Clear,Low,Food,0,1.8,1.6,Afternoon,Tuesday,False,Weak,27.3
ORD14721,Birnin Kebbi Hub,Bunza,43.0,Motorcycle,Unpaved,Clear,High,Parcel,0,0.8,5.4,Midday,Tuesday,False,Strong,151.3
ORD14722,Birnin Kebbi Hub,Bunza,46.6,Motorcycle,Paved,Rain,High,Food,0,2.1,1.7,Morning,Monday,False,No Signal,174.1
ORD14723,Birnin Kebbi Hub,Bunza,44.4,Keke (Tricycle),Paved,Clear,Medium,Documents,2,0.5,1.2,Midday,Saturday,True,Weak,126.8
ORD14724,Birnin Kebbi Hub,Zuru,174.6,Motorcycle,Paved,Clear,Medium,Bulk Goods,0,41.9,1.3,Afternoon,Thursday,False,Strong,282.6
ORD14725,Birnin Kebbi Hub,Zuru,200.6,Keke (Tricycle),Unpaved,Harmattan Dust,High,Food,1,13.7,2.8,Midday,Sunday,True,Weak,1451.6
ORD14726,Birnin Kebbi Hub,Birnin Kebbi,4.1,Keke (Tricycle),Paved,Harmattan Dust,Low,Bulk Goods,1,30.4,1.8,Midday,Monday,False,No Signal,45.1
ORD14727,Birnin Kebbi Hub,Birnin Kebbi,6.5,Keke (Tricycle),Paved,Clear,Low,Parcel,1,9.5,1.0,Afternoon,Monday,False,Weak,38.7
ORD14728,Birnin Kebbi Hub,Bunza,45.1,Keke (Tricycle),Paved,Harmattan Dust,Low,Food,4,13.3,4.3,Morning,Saturday,True,No Signal,161.5
ORD14729,Birnin Kebbi Hub,Birnin Kebbi,3.9,Keke (Tricycle),Paved,Clear,Low,Parcel,1,2.2,3.7,Evening,Friday,False,No Signal,29.2
ORD14730,Birnin Kebbi Hub,Jega,48.8,Motorcycle,Paved,Clear,High,Food,0,5.8,1.4,Midday,Tuesday,False,Strong,115.3
ORD14731,Birnin Kebbi Hub,Birnin Kebbi,7.2,Keke (Tricycle),Paved,Clear,Low,Parcel,0,4.0,3.8,Evening,Monday,False,Strong,25.2
ORD14732,Birnin Kebbi Hub,Bunza,44.5,Van,Unpaved,Clear,Medium,Parcel,0,6.7,0.1,Midday,Saturday,True,Strong,117.0
ORD14733,Birnin Kebbi Hub,Birnin Kebbi,6.9,Van,Paved,Clear,Medium,Bulk Goods,0,23.0,0.9,Morning,Sunday,True,Strong,33.6
ORD14734,Birnin Kebbi Hub,Bunza,39.4,Motorcycle,Unpaved,Rain,High,Food,2,4.6,2.8,Evening,Saturday,True,Weak,251.7
ORD14735,Birnin Kebbi Hub,Zuru,191.5,Keke (Tricycle),Unpaved,Clear,Low,Parcel,2,13.4,2.5,Morning,Saturday,True,Weak,636.8
ORD14736,Birnin Kebbi Hub,Jega,51.9,Keke (Tricycle),Paved,Harmattan Dust,Low,Bulk Goods,0,14.6,3.5,Afternoon,Saturday,True,Weak,149.7
ORD14737,Birnin Kebbi Hub,Argungu,64.8,Keke (Tricycle),Paved,Clear,High,Parcel,0,0.4,1.2,Morning,Tuesday,False,Strong,215.8
ORD14738,Birnin Kebbi Hub,Aliero,31.4,Motorcycle,Paved,Clear,Medium,Food,0,0.3,4.9,Afternoon,Wednesday,False,Weak,58.1
ORD14739,Birnin Kebbi Hub,Kamba,122.2,Van,Unpaved,Rain,Medium,Documents,2,0.2,3.0,Midday,Wednesday,False,Weak,455.7
ORD14740,Birnin Kebbi Hub,Birnin Kebbi,5.0,Truck,Unpaved,Rain,High,Bulk Goods,1,33.9,1.4,Midday,Wednesday,False,No Signal,66.1
ORD14741,Birnin Kebbi Hub,Birnin Kebbi,6.8,Van,Unpaved,Clear,Medium,Bulk Goods,2,21.0,2.6,Morning,Wednesday,False,Strong,45.6
ORD14742,Birnin Kebbi Hub,Bunza,49.1,Van,Unpaved,Rain,Medium,Food,4,5.3,1.9,Morning,Sunday,True,No Signal,238.0
ORD14743,Birnin Kebbi Hub,Birnin Kebbi,6.5,Keke (Tricycle),Paved,Harmattan Dust,High,Parcel,4,1.4,3.7,Morning,Friday,False,Weak,55.4
ORD14744,Birnin Kebbi Hub,Aliero,41.1,Motorcycle,Unpaved,Clear,High,Parcel,0,1.7,3.0,Evening,Monday,False,Weak,158.9
ORD14745,Birnin Kebbi Hub,Birnin Kebbi,5.8,Truck,Paved,Clear,Medium,Parcel,1,0.2,1.3,Evening,Sunday,True,No Signal,43.2
ORD14746,Birnin Kebbi Hub,Aliero,30.5,Keke (Tricycle),Unpaved,Clear,Low,Documents,0,1.2,3.2,Evening,Saturday,True,Strong,104.3
ORD14747,Birnin Kebbi Hub,Yauri,148.3,Motorcycle,Paved,Rain,Medium,Parcel,0,5.7,0.1,Midday,Tuesday,False,Weak,325.5
ORD14748,Birnin Kebbi Hub,Argungu,69.4,Motorcycle,Paved,Clear,Low,Parcel,0,0.3,0.7,Evening,Sunday,True,Weak,86.2
ORD14749,Birnin Kebbi Hub,Birnin Kebbi,1.5,Truck,Unpaved,Clear,Medium,Food,0,1.6,2.7,Morning,Friday,False,Weak,21.0
ORD14750,Birnin Kebbi Hub,Jega,51.5,Motorcycle,Paved,Rain,Medium,Parcel,0,1.3,1.1,Afternoon,Monday,False,No Signal,128.8
ORD14751,Birnin Kebbi Hub,Kamba,132.1,Keke (Tricycle),Unpaved,Clear,Low,Food,0,3.0,2.6,Evening,Sunday,True,Strong,424.1
ORD14752,Birnin Kebbi Hub,Birnin Kebbi,9.5,Van,Paved,Harmattan Dust,High,Parcel,0,0.3,0.7,Evening,Friday,False,Weak,32.6
ORD14753,Birnin Kebbi Hub,Bunza,55.8,Keke (Tricycle),Unpaved,Clear,Low,Parcel,1,2.9,2.5,Midday,Tuesday,False,Strong,187.1
ORD14754,Birnin Kebbi Hub,Birnin Kebbi,4.7,Motorcycle,Paved,Rain,Low,Parcel,2,1.3,0.9,Morning,Friday,False,No Signal,45.8
ORD14755,Birnin Kebbi Hub,Bunza,48.0,Van,Unpaved,Clear,Low,Food,4,0.8,1.1,Morning,Monday,False,Strong,134.0
ORD14756,Birnin Kebbi Hub,Birnin Kebbi,3.7,Motorcycle,Paved,Rain,Low,Bulk Goods,1,39.1,1.5,Afternoon,Wednesday,False,Weak,43.6
ORD14757,Birnin Kebbi Hub,Yauri,122.4,Keke (Tricycle),Unpaved,Clear,Medium,Bulk Goods,0,24.4,3.1,Evening,Saturday,True,Weak,502.9
ORD14758,Birnin Kebbi Hub,Bunza,48.4,Motorcycle,Paved,Rain,Medium,Food,0,2.5,8.7,Evening,Monday,False,Weak,96.6
ORD14759,Birnin Kebbi Hub,Kamba,129.7,Motorcycle,Paved,Clear,Medium,Parcel,1,2.7,2.5,Afternoon,Monday,False,No Signal,195.3
ORD14760,Birnin Kebbi Hub,Bunza,45.8,Keke (Tricycle),Unpaved,Harmattan Dust,Low,Parcel,0,6.3,2.4,Morning,Saturday,True,Strong,194.1
ORD14761,Birnin Kebbi Hub,Jega,55.9,Motorcycle,Paved,Clear,Low,Documents,0,0.9,2.3,Midday,Friday,False,Weak,74.0
ORD14762,Birnin Kebbi Hub,Bunza,52.2,Van,Paved,Harmattan Dust,Low,Parcel,1,1.4,1.4,Midday,Thursday,False,Strong,81.0
ORD14763,Birnin Kebbi Hub,Yauri,173.1,Van,Unpaved,Rain,Low,Bulk Goods,0,34.0,1.1,Midday,Thursday,False,Strong,500.2
ORD14764,Birnin Kebbi Hub,Bunza,42.3,Motorcycle,Paved,Harmattan Dust,Low,Bulk Goods,0,36.2,0.9,Midday,Thursday,False,Weak,86.0
ORD14765,Birnin Kebbi Hub,Birnin Kebbi,9.7,Keke (Tricycle),Paved,Rain,Medium,Bulk Goods,0,13.0,1.4,Morning,Friday,False,Weak,52.7
ORD14766,Birnin Kebbi Hub,Bunza,59.5,Motorcycle,Paved,Rain,Low,Food,0,4.8,0.5,Midday,Saturday,True,Weak,128.3
ORD14767,Birnin Kebbi Hub,Zuru,165.3,Motorcycle,Unpaved,Clear,Medium,Bulk Goods,0,22.6,2.5,Morning,Saturday,True,Weak,438.1
ORD14768,Birnin Kebbi Hub,Birnin Kebbi,1.5,Motorcycle,Paved,Clear,Low,Parcel,0,1.3,1.8,Midday,Saturday,True,Weak,17.5
ORD14769,Birnin Kebbi Hub,Bunza,58.3,Keke (Tricycle),Paved,Harmattan Dust,Medium,Parcel,1,2.4,1.2,Afternoon,Tuesday,False,Strong,173.3
ORD14770,Birnin Kebbi Hub,Birnin Kebbi,6.7,Motorcycle,Paved,Clear,High,Parcel,0,0.9,8.2,Midday,Sunday,True,Weak,17.3
ORD14771,Birnin Kebbi Hub,Zuru,174.8,Motorcycle,Unpaved,Clear,Medium,Food,0,2.3,1.4,Morning,Thursday,False,No Signal,455.2
ORD14772,Birnin Kebbi Hub,Argungu,65.5,Truck,Unpaved,Harmattan Dust,High,Food,2,4.2,7.1,Afternoon,Friday,False,Strong,413.1
ORD14773,Birnin Kebbi Hub,Bunza,46.3,Motorcycle,Unpaved,Clear,Medium,Documents,2,9.8,2.4,Evening,Wednesday,False,Strong,130.4
ORD14774,Birnin Kebbi Hub,Kamba,128.0,Motorcycle,Paved,Harmattan Dust,Medium,Food,3,2.2,5.9,Evening,Friday,False,Weak,239.6
ORD14775,Birnin Kebbi Hub,Bunza,43.3,Keke (Tricycle),Unpaved,Harmattan Dust,Low,Parcel,0,1.8,0.3,Afternoon,Sunday,True,Weak,189.5
ORD14776,Birnin Kebbi Hub,Kamba,118.6,Keke (Tricycle),Unpaved,Clear,Low,Parcel,0,0.3,7.3,Morning,Saturday,True,Weak,369.0
ORD14777,Birnin Kebbi Hub,Kamba,134.8,Keke (Tricycle),Paved,Clear,Low,Parcel,2,3.5,3.2,Midday,Friday,False,No Signal,258.9
ORD14778,Birnin Kebbi Hub,Aliero,33.8,Van,Paved,Clear,Medium,Food,0,6.6,0.7,Morning,Monday,False,Weak,72.2
ORD14779,Birnin Kebbi Hub,Bunza,45.1,Van,Paved,Rain,Low,Documents,2,8.3,3.6,Afternoon,Thursday,False,Weak,99.3
ORD14780,Birnin Kebbi Hub,Bunza,48.0,Motorcycle,Paved,Clear,Medium,Bulk Goods,0,29.9,4.3,Morning,Sunday,True,Strong,91.5
ORD14781,Birnin Kebbi Hub,Bunza,42.7,Motorcycle,Paved,Harmattan Dust,Low,Bulk Goods,0,20.6,0.5,Afternoon,Saturday,True,Strong,90.8
ORD14782,Birnin Kebbi Hub,Birnin Kebbi,6.8,Van,Unpaved,Rain,Low,Parcel,1,9.8,1.5,Midday,Monday,False,Weak,49.1
ORD14783,Birnin Kebbi Hub,Bunza,37.9,Motorcycle,Paved,Clear,Low,Food,0,1.7,2.7,Evening,Wednesday,False,Weak,46.7
ORD14784,Birnin Kebbi Hub,Birnin Kebbi,6.2,Motorcycle,Paved,Clear,Low,Documents,1,0.9,1.8,Afternoon,Sunday,True,Strong,27.9
ORD14785,Birnin Kebbi Hub,Bunza,45.5,Motorcycle,Paved,Clear,High,Parcel,1,0.2,4.2,Evening,Thursday,False,Strong,100.0
ORD14786,Birnin Kebbi Hub,Yauri,164.4,Keke (Tricycle),Paved,Rain,Medium,Food,0,0.8,1.4,Evening,Sunday,True,Strong,547.1
ORD14787,Birnin Kebbi Hub,Bunza,45.7,Keke (Tricycle),Paved,Clear,Medium,Food,3,4.0,0.3,Morning,Sunday,True,Strong,131.5
ORD14788,Birnin Kebbi Hub,Jega,62.7,Keke (Tricycle),Paved,Clear,Medium,Parcel,1,0.7,0.9,Morning,Saturday,True,No Signal,157.3
ORD14789,Birnin Kebbi Hub,Argungu,57.7,Van,Unpaved,Rain,Low,Bulk Goods,0,32.9,3.8,Midday,Friday,False,Strong,176.8
ORD14790,Birnin Kebbi Hub,Birnin Kebbi,5.8,Motorcycle,Paved,Clear,Low,Documents,0,2.6,3.9,Morning,Wednesday,False,Strong,24.9
ORD14791,Birnin Kebbi Hub,Jega,53.7,Motorcycle,Paved,Clear,High,Parcel,1,7.2,0.6,Midday,Monday,False,Weak,132.6
ORD14792,Birnin Kebbi Hub,Birnin Kebbi,3.4,Motorcycle,Unpaved,Rain,Low,Documents,0,7.4,2.8,Morning,Friday,False,Weak,30.0
ORD14793,Birnin Kebbi Hub,Jega,55.6,Van,Paved,Harmattan Dust,High,Parcel,1,5.0,2.3,Morning,Sunday,True,Strong,160.8
ORD14794,Birnin Kebbi Hub,Jega,55.8,Van,Paved,Rain,Medium,Food,0,2.2,2.3,Afternoon,Wednesday,False,Weak,130.4
ORD14795,Birnin Kebbi Hub,Birnin Kebbi,5.8,Keke (Tricycle),Paved,Rain,Low,Bulk Goods,2,31.2,3.6,Morning,Friday,False,Weak,64.1
ORD14796,Birnin Kebbi Hub,Birnin Kebbi,8.5,Motorcycle,Unpaved,Rain,High,Documents,0,2.6,0.3,Midday,Saturday,True,Strong,50.8
ORD14797,Birnin Kebbi Hub,Kamba,111.0,Motorcycle,Unpaved,Clear,Low,Parcel,1,1.0,1.0,Evening,Monday,False,Strong,227.6
ORD14798,Birnin Kebbi Hub,Bunza,38.4,Keke (Tricycle),Paved,Rain,Medium,Bulk Goods,0,36.0,4.6,Morning,Monday,False,Strong,156.9
